기준년월,시도명,시군구명,성별코드,사용금액
2015-09,경기도,화성시,M,
2015-09,인천광역시,부평구,M,9998016
2015-09,충청남도,아산시,F,3821440
2015-09,충청남도,아산시,M,15367811
2015-09,경기도,고양시 일산동구,M,
2015-09,경기도,과천시,M,4670698225
2015-09,경기도,광명시,F,
2015-09,경기도,광주시,F,
2015-09,경기도,군포시,M,
2015-09,경기도,부천시,F,
2015-09,경기도,성남시 중원구,F,
2015-09,경기도,시흥시,M,
2015-09,경기도,포천시,F,7689994493
2015-09,경기도,하남시,M,
2015-09,서울특별시,강동구,F,0
2015-09,서울특별시,강서구,F,5472420236
2015-09,서울특별시,구로구,M,696918109
2015-09,서울특별시,금천구,F,31903872
2015-09,서울특별시,마포구,F,124719159
2015-09,서울특별시,은평구,F,1907136
2015-09,인천광역시,서구,F,158534342
2015-09,강원도,춘천시,F,6012160
2015-09,강원도,춘천시,M,11446400
2015-09,경기도,고양시 덕양구,F,
2015-09,경기도,남양주시,F,
2015-09,경기도,안양시 만안구,M,
2015-09,경기도,양평군,F,3486916057
2015-09,서울특별시,강동구,M,694400
2015-09,서울특별시,서초구,M,100018464
2015-09,인천광역시,계양구,F,23282560
2015-09,서울특별시,양천구,M,1720320
2015-09,서울특별시,중랑구,F,57383876
2015-09,인천광역시,부평구,F,2090368
2015-09,충청북도,음성군,M,0
2015-09,경기도,고양시 일산서구,F,
2015-09,경기도,광명시,M,
2015-09,경기도,광주시,M,
2015-09,경기도,성남시 분당구,F,
2015-09,경기도,성남시 중원구,M,
2015-09,경기도,수원시 영통구,F,
2015-09,경기도,안성시,M,
2015-09,경기도,안양시 만안구,F,
2015-09,경기도,양주시,M,
2015-09,경기도,여주시,M,
2015-09,경기도,용인시 수지구,F,
2015-09,경기도,파주시,F,
2015-09,경기도,평택시,F,
2015-09,서울특별시,노원구,F,104649740
2015-09,서울특별시,노원구,M,223607704
2015-09,서울특별시,도봉구,F,43316439
2015-09,서울특별시,마포구,M,271487395
2015-09,서울특별시,양천구,F,1671040
2015-09,경기도,가평군,F,4058029123
2015-09,경기도,고양시 일산서구,M,
2015-09,경기도,구리시,F,
2015-09,경기도,김포시,F,
2015-09,경기도,동두천시,F,4152164280
2015-09,경기도,성남시 수정구,F,
2015-09,경기도,연천군,M,5082444792
2015-09,경기도,용인시 기흥구,F,
2015-09,경기도,용인시 처인구,M,
2015-09,경기도,의정부시,M,
2015-09,경기도,하남시,F,8352199681
2015-09,경기도,화성시,F,
2015-09,서울특별시,강서구,M,4648869026
2015-09,서울특별시,송파구,F,18793600
2015-09,서울특별시,은평구,M,19550720
2015-09,인천광역시,계양구,M,7650944
2015-09,경기도,양주시,F,9248834685
2015-09,경기도,여주시,F,
2015-09,경기도,이천시,F,
2015-09,경기도,가평군,M,8097944723
2015-09,경기도,동두천시,M,6910241825
2015-09,경기도,성남시 수정구,M,
2015-09,경기도,안산시 상록구,F,
2014-01,충청남도,천안시 서북구,M,0
2014-01,서울특별시,도봉구,M,151898604
2014-01,서울특별시,구로구,F,148759701
2014-01,서울특별시,강동구,M,0
2014-01,경기도,용인시 수지구,M,
2014-01,경기도,용인시 수지구,F,
2014-01,경기도,여주시,F,7888648071
2014-01,경기도,양평군,M,4612774229
2014-01,경기도,양주시,M,
2014-01,경기도,안양시 만안구,F,
2014-01,경기도,수원시 장안구,F,
2014-01,경기도,남양주시,F,
2014-01,경기도,평택시,F,
2014-01,경기도,파주시,M,
2014-01,경기도,파주시,F,
2014-01,경기도,의정부시,F,
2014-01,경기도,용인시 기흥구,M,
2014-01,경기도,연천군,M,4199383448
2014-01,경기도,안양시 만안구,M,
2014-01,경기도,수원시 팔달구,M,
2014-01,경기도,수원시 장안구,M,
2014-01,경기도,성남시 분당구,M,
2014-01,경기도,고양시 일산서구,F,
2014-01,강원도,춘천시,F,10665460
2014-01,충청북도,음성군,M,0
2014-01,충청남도,천안시 서북구,F,0
2014-01,서울특별시,중랑구,F,37934862
2014-01,서울특별시,은평구,M,80353788
2014-01,경기도,포천시,F,6808411315
2014-01,경기도,평택시,M,
2014-01,서울특별시,금천구,M,9092161
2014-01,경기도,이천시,F,
2014-01,경기도,의왕시,F,7524545095
2014-01,경기도,오산시,M,
2014-01,경기도,양평군,F,2530451688
2014-01,경기도,안산시 단원구,F,
2014-01,경기도,성남시 중원구,F,
2014-01,경기도,성남시 수정구,F,8686615821
2014-01,경기도,부천시,F,
2014-01,경기도,동두천시,M,5690988114
2014-01,경기도,동두천시,F,3411795047
2014-01,경기도,김포시,M,
2014-01,경기도,구리시,M,
2014-01,경기도,구리시,F,
2014-01,경기도,고양시 덕양구,F,
2014-01,경기도,가평군,M,5980988792
2014-01,경기도,화성시,F,
2014-01,충청남도,아산시,F,2817617
2014-01,인천광역시,계양구,M,364650
2014-01,서울특별시,송파구,M,25071168
2014-01,서울특별시,서초구,M,65502495
2014-01,서울특별시,마포구,M,352591166
2014-01,충청남도,아산시,M,8194282
2014-01,인천광역시,부평구,F,5880147
2014-01,인천광역시,계양구,F,265200
2014-01,서울특별시,서초구,F,23147098
2014-01,서울특별시,노원구,F,108180256
2014-01,서울특별시,강서구,M,129281354
2014-01,경기도,의왕시,M,
2014-01,경기도,수원시 영통구,M,
2014-01,경기도,수원시 권선구,M,
2014-01,경기도,김포시,F,
2014-01,경기도,광명시,F,
2014-01,경기도,과천시,M,3730868659
2014-01,경기도,고양시 일산동구,M,
2014-01,경기도,가평군,F,3093145008
2014-01,충청북도,음성군,F,0
2014-01,인천광역시,서구,M,81972701
2014-01,서울특별시,중랑구,M,92344916
2014-01,서울특별시,양천구,M,406640
2014-01,서울특별시,노원구,M,270498413
2014-01,경기도,하남시,M,9486154823
2014-01,경기도,포천시,M,
2014-01,경기도,용인시 처인구,M,
2014-01,경기도,용인시 기흥구,F,
2014-01,경기도,안성시,F,9433162860
2014-01,경기도,시흥시,F,
2014-01,경기도,성남시 분당구,F,
2014-01,경기도,광주시,F,
2014-01,경기도,고양시 덕양구,M,
2014-01,경기도,성남시 수정구,M,
2014-01,서울특별시,은평구,F,30105062
2014-01,서울특별시,마포구,F,125775082
2014-01,서울특별시,금천구,F,25740533
2014-01,경기도,화성시,M,
2014-01,경기도,양주시,F,7506264664
2014-01,경기도,안산시 단원구,M,
2014-01,경기도,시흥시,M,
2014-01,경기도,수원시 팔달구,F,
2014-01,경기도,수원시 권선구,F,
2014-01,경기도,광명시,M,
2014-01,경기도,과천시,F,3485061202
2014-01,인천광역시,부평구,M,9347416
2014-01,서울특별시,송파구,F,6968130
2014-01,서울특별시,구로구,M,464929736
2014-01,서울특별시,강서구,F,46024797
2014-01,경기도,이천시,M,
2014-01,경기도,오산시,F,
2014-01,경기도,안양시 동안구,F,
2014-01,경기도,안산시 상록구,M,
2014-01,경기도,안산시 상록구,F,
2014-01,경기도,성남시 중원구,M,
2014-01,경기도,부천시,M,
2014-01,경기도,남양주시,M,
2014-01,경기도,광주시,M,
2014-01,경기도,고양시 일산동구,F,
2014-01,강원도,춘천시,M,8428940
2014-01,경기도,고양시 일산서구,M,
2014-01,서울특별시,도봉구,F,78488490
2014-01,서울특별시,강동구,F,0
2014-01,경기도,하남시,F,6575603559
2014-01,경기도,의정부시,M,
2014-01,경기도,용인시 처인구,F,
2014-01,경기도,연천군,F,585531588
2014-01,경기도,여주시,M,
2014-01,경기도,안양시 동안구,M,
2014-01,경기도,안성시,M,
2014-01,경기도,수원시 영통구,F,
2014-01,경기도,군포시,M,
2014-01,경기도,군포시,F,
2014-01,인천광역시,서구,F,66353482
2014-01,서울특별시,양천구,F,1122680
2016-08,강원도,춘천시,F,41933710
2016-08,서울특별시,양천구,M,354120
2016-08,서울특별시,양천구,F,1738820
2016-08,서울특별시,강동구,F,0
2016-08,경기도,평택시,M,
2016-08,경기도,의정부시,M,
2016-08,경기도,의왕시,F,9371860152
2016-08,경기도,용인시 기흥구,M,
2016-08,경기도,안양시 만안구,F,
2016-08,경기도,안양시 동안구,M,
2016-08,경기도,수원시 장안구,M,
2016-08,경기도,성남시 중원구,F,
2016-08,경기도,과천시,M,5016757953
2016-08,경기도,고양시 일산동구,F,
2016-08,경기도,구리시,M,
2016-08,경기도,과천시,F,4451443141
2016-08,경기도,가평군,F,7592666036
2016-08,경기도,수원시 권선구,M,
2016-08,경기도,수원시 장안구,F,
2016-08,경기도,수원시 팔달구,M,
2016-08,경기도,안산시 단원구,M,
2016-08,경기도,양주시,M,
2016-08,경기도,용인시 수지구,F,
2016-08,경기도,화성시,F,
2016-08,경기도,화성시,M,
2016-08,서울특별시,구로구,F,219139889
2016-08,서울특별시,서초구,M,112658738
2016-08,서울특별시,은평구,M,34535780
2016-08,인천광역시,부평구,M,46487784
2016-08,충청남도,아산시,M,16749921
2016-08,경기도,동두천시,M,7154964264
2016-08,경기도,부천시,F,
2016-08,경기도,성남시 수정구,M,
2016-08,충청북도,음성군,M,0
2016-08,충청남도,아산시,F,5549242
2016-08,인천광역시,서구,M,157366138
2016-08,서울특별시,도봉구,F,32722186
2016-08,서울특별시,노원구,M,228162558
2016-08,서울특별시,노원구,F,120673858
2016-08,서울특별시,강서구,F,4699160964
2016-08,경기도,포천시,F,8429457920
2016-08,경기도,평택시,F,
2016-08,경기도,오산시,M,
2016-08,경기도,오산시,F,
2016-08,경기도,양평군,F,4860662266
2016-08,경기도,성남시 중원구,M,
2016-08,경기도,성남시 분당구,F,
2016-08,경기도,부천시,M,
2016-08,경기도,군포시,F,
2016-08,경기도,광명시,F,
2016-08,경기도,고양시 일산동구,M,
2016-08,경기도,가평군,M,
2016-08,경기도,광주시,F,
2016-08,경기도,남양주시,F,
2016-08,경기도,남양주시,M,
2016-08,경기도,수원시 영통구,M,
2016-08,경기도,시흥시,F,
2016-08,경기도,안양시 동안구,F,
2016-08,경기도,양평군,M,7905400191
2016-08,서울특별시,마포구,F,80713169
2016-08,서울특별시,중랑구,F,81478408
2016-08,인천광역시,서구,F,162381590
2016-08,충청북도,음성군,F,0
2016-08,경기도,안산시 단원구,F,
2016-08,경기도,안산시 상록구,M,
2016-08,경기도,용인시 수지구,M,
2016-08,경기도,용인시 처인구,F,
2016-08,경기도,의정부시,F,
2016-08,경기도,파주시,F,
2016-08,경기도,하남시,F,9802902879
2016-08,서울특별시,강동구,M,0
2016-08,서울특별시,강서구,M,4030252010
2016-08,서울특별시,금천구,F,50180166
2016-08,서울특별시,중랑구,M,209859035
2016-08,경기도,군포시,M,
2016-08,경기도,김포시,F,
2016-08,경기도,동두천시,F,4653777803
2016-08,경기도,수원시 영통구,F,
2016-08,인천광역시,계양구,M,4177708
2016-08,경기도,광주시,M,
2016-08,경기도,광명시,M,
2016-08,경기도,고양시 덕양구,F,
2016-08,경기도,양주시,F,
2016-08,경기도,안산시 상록구,F,
2016-08,경기도,수원시 팔달구,F,
2016-08,경기도,수원시 권선구,F,
2016-08,경기도,성남시 분당구,M,
2016-08,경기도,김포시,M,
2016-08,경기도,고양시 일산서구,F,
2016-08,경기도,고양시 덕양구,M,
2016-08,인천광역시,부평구,F,26639267
2016-08,서울특별시,송파구,F,27970940
2016-08,서울특별시,서초구,F,48116055
2016-08,서울특별시,금천구,M,32583126
2016-08,경기도,하남시,M,
2016-08,경기도,포천시,M,
2016-08,경기도,의왕시,M,
2016-08,경기도,용인시 처인구,M,
2016-08,경기도,연천군,F,1026545856
2016-08,경기도,여주시,F,
2016-08,경기도,안양시 만안구,M,
2016-08,경기도,구리시,F,
2016-08,경기도,고양시 일산서구,M,
2016-08,강원도,춘천시,M,59858084
2016-08,서울특별시,은평구,F,20464958
2016-08,경기도,이천시,F,
2016-08,경기도,연천군,M,4942567697
2016-08,경기도,여주시,M,
2016-08,인천광역시,계양구,F,678730
2016-08,서울특별시,송파구,M,22845280
2016-08,서울특별시,마포구,M,253656256
2016-08,서울특별시,도봉구,M,71394746
2016-08,서울특별시,구로구,M,661401088
2016-08,경기도,파주시,M,
2016-08,경기도,이천시,M,
2016-08,경기도,용인시 기흥구,F,
2016-08,경기도,안성시,M,
2016-08,경기도,안성시,F,
2016-08,경기도,시흥시,M,
2016-08,경기도,성남시 수정구,F,
2014-11,경기도,가평군,F,3281597560
2014-11,서울특별시,구로구,F,233298815
2014-11,경기도,용인시 처인구,F,
2014-11,경기도,오산시,F,
2014-11,경기도,안성시,F,
2014-11,경기도,수원시 팔달구,M,
2014-11,경기도,수원시 장안구,M,
2014-11,경기도,군포시,M,
2014-11,경기도,광명시,M,
2014-11,경기도,성남시 분당구,F,
2014-11,경기도,고양시 일산서구,F,
2014-11,경기도,고양시 덕양구,M,
2014-11,경기도,이천시,F,
2014-11,경기도,연천군,F,788578582
2014-11,경기도,안양시 동안구,M,
2014-11,경기도,동두천시,F,3727638246
2014-11,경기도,김포시,M,
2014-11,경기도,과천시,M,4036741405
2014-11,경기도,가평군,M,6515653862
2014-11,경기도,화성시,F,
2014-11,경기도,하남시,F,8145920204
2014-11,경기도,포천시,M,
2014-11,경기도,포천시,F,7923523088
2014-11,충청남도,아산시,M,14769906
2014-11,서울특별시,양천구,M,801000
2014-11,서울특별시,노원구,F,101899789
2014-11,서울특별시,노원구,M,234993905
2014-11,서울특별시,강서구,F,53360546
2014-11,경기도,화성시,M,
2014-11,경기도,의정부시,M,
2014-11,경기도,안양시 만안구,F,
2014-11,강원도,춘천시,F,9776650
2014-11,강원도,춘천시,M,14351250
2014-11,경기도,고양시 덕양구,F,
2014-11,경기도,고양시 일산동구,F,
2014-11,경기도,군포시,F,
2014-11,경기도,안산시 단원구,F,
2014-11,경기도,시흥시,F,
2014-11,경기도,수원시 권선구,M,
2014-11,경기도,성남시 중원구,M,
2014-11,경기도,성남시 중원구,F,
2014-11,경기도,성남시 수정구,F,
2014-11,경기도,김포시,F,
2014-11,충청북도,음성군,F,0
2014-11,서울특별시,양천구,F,547350
2014-11,서울특별시,서초구,M,106399936
2014-11,서울특별시,은평구,M,29392250
2014-11,서울특별시,송파구,M,25133600
2014-11,서울특별시,송파구,F,26468600
2014-11,경기도,의왕시,F,8583333136
2014-11,경기도,용인시 수지구,F,
2014-11,경기도,용인시 기흥구,F,
2014-11,경기도,양평군,F,3116712476
2014-11,경기도,수원시 영통구,F,
2014-11,경기도,수원시 권선구,F,
2014-11,경기도,부천시,F,
2014-11,경기도,동두천시,M,6234237602
2014-11,경기도,남양주시,F,
2014-11,서울특별시,금천구,M,17395495
2014-11,서울특별시,구로구,M,763300904
2014-11,경기도,의정부시,F,
2014-11,경기도,안산시 상록구,F,
2014-11,경기도,시흥시,M,
2014-11,경기도,수원시 장안구,F,
2014-11,경기도,수원시 영통구,M,
2014-11,경기도,남양주시,M,
2014-11,경기도,구리시,F,
2014-11,경기도,광주시,F,
2014-11,충청남도,아산시,F,6272008
2014-11,서울특별시,은평구,F,4857175
2014-11,서울특별시,마포구,M,296415430
2014-11,서울특별시,도봉구,F,60834268
2014-11,경기도,하남시,M,
2014-11,경기도,평택시,F,
2014-11,경기도,파주시,M,
2014-11,경기도,의왕시,M,
2014-11,경기도,연천군,M,4622753308
2014-11,경기도,양주시,F,8673777272
2014-11,서울특별시,도봉구,M,116804214
2014-11,서울특별시,금천구,F,13530893
2014-11,서울특별시,강서구,M,213672099
2014-11,경기도,여주시,M,
2014-11,경기도,여주시,F,
2014-11,경기도,양주시,M,
2014-11,경기도,안양시 동안구,F,
2014-11,경기도,안산시 단원구,M,
2014-11,경기도,수원시 팔달구,F,
2014-11,경기도,부천시,M,
2014-11,인천광역시,서구,M,117046214
2014-11,인천광역시,서구,F,96368622
2014-11,인천광역시,부평구,F,2456400
2014-11,서울특별시,서초구,F,36658682
2014-11,서울특별시,마포구,F,164473638
2014-11,경기도,평택시,M,
2014-11,경기도,파주시,F,
2014-11,경기도,용인시 기흥구,M,
2014-11,경기도,양평군,M,5301006216
2014-11,경기도,성남시 수정구,M,
2014-11,경기도,구리시,M,
2014-11,경기도,광명시,F,
2014-11,충청북도,음성군,M,0
2014-11,인천광역시,부평구,M,7136910
2014-11,인천광역시,계양구,M,1126740
2014-11,인천광역시,계양구,F,400500
2014-11,서울특별시,중랑구,M,123694968
2014-11,서울특별시,중랑구,F,52280616
2014-11,경기도,이천시,M,
2014-11,경기도,용인시 처인구,M,
2014-11,경기도,용인시 수지구,M,
2014-11,경기도,오산시,M,
2014-11,경기도,안양시 만안구,M,
2014-11,경기도,안성시,M,
2014-11,경기도,안산시 상록구,M,
2014-11,경기도,성남시 분당구,M,
2014-11,경기도,광주시,M,
2014-11,경기도,과천시,F,3746123244
2014-11,경기도,고양시 일산서구,M,
2014-11,경기도,고양시 일산동구,M,
2014-07,강원도,춘천시,M,18961690
2014-07,경기도,고양시 덕양구,M,
2014-07,경기도,고양시 일산서구,F,
2014-07,경기도,구리시,F,
2014-07,경기도,성남시 분당구,F,
2014-07,경기도,수원시 장안구,M,
2014-07,경기도,시흥시,M,
2014-07,경기도,오산시,M,
2014-07,경기도,용인시 기흥구,M,
2014-07,경기도,이천시,F,
2014-07,경기도,하남시,M,
2014-07,서울특별시,금천구,M,17831526
2014-07,서울특별시,서초구,F,29487245
2014-07,서울특별시,서초구,M,95921407
2014-07,서울특별시,양천구,M,896460
2014-07,서울특별시,은평구,M,72333618
2014-07,경기도,가평군,F,5204721942
2014-07,경기도,광명시,M,
2014-07,경기도,구리시,M,
2014-07,경기도,남양주시,F,
2014-07,경기도,성남시 분당구,M,
2014-07,경기도,성남시 수정구,F,9924796665
2014-07,경기도,수원시 권선구,F,
2014-07,경기도,수원시 팔달구,F,
2014-07,경기도,안산시 상록구,M,
2014-07,경기도,양주시,F,8733342756
2014-07,경기도,용인시 처인구,M,
2014-07,경기도,포천시,M,
2014-07,경기도,하남시,F,7950092118
2014-07,경기도,화성시,M,
2014-07,서울특별시,강서구,M,228019685
2014-07,서울특별시,구로구,M,670200075
2014-07,서울특별시,도봉구,F,94446347
2014-07,서울특별시,송파구,M,23314806
2014-07,서울특별시,양천구,F,1115000
2014-07,강원도,춘천시,F,15566292
2014-07,경기도,고양시 덕양구,F,
2014-07,경기도,고양시 일산서구,M,
2014-07,경기도,군포시,F,
2014-07,경기도,남양주시,M,
2014-07,경기도,부천시,F,
2014-07,경기도,수원시 팔달구,M,
2014-07,경기도,안산시 단원구,F,
2014-07,경기도,안성시,F,
2014-07,경기도,안양시 동안구,F,
2014-07,경기도,오산시,F,
2014-07,경기도,용인시 처인구,F,
2014-07,경기도,의왕시,M,
2014-07,경기도,이천시,M,
2014-07,경기도,포천시,F,8051923079
2014-07,서울특별시,강동구,F,405860
2014-07,서울특별시,강서구,F,57052026
2014-07,서울특별시,구로구,F,233169741
2014-07,서울특별시,도봉구,M,196387305
2014-07,인천광역시,계양구,M,2407062
2014-07,인천광역시,부평구,F,2640766
2014-07,충청북도,음성군,F,0
2014-07,경기도,가평군,M,9453085875
2014-07,경기도,광주시,M,
2014-07,경기도,성남시 수정구,M,
2014-07,경기도,안산시 단원구,M,
2014-07,경기도,양주시,M,
2014-07,경기도,여주시,F,9682421840
2014-07,경기도,연천군,F,839118864
2014-07,경기도,용인시 수지구,M,
2014-07,경기도,파주시,F,
2014-07,경기도,화성시,F,
2014-07,서울특별시,금천구,F,21022433
2014-07,인천광역시,계양구,F,1654660
2014-07,충청남도,아산시,F,758200
2014-07,충청북도,음성군,M,1092700
2014-07,경기도,과천시,F,3844498293
2014-07,경기도,수원시 권선구,M,
2014-07,경기도,수원시 장안구,F,
2014-07,서울특별시,노원구,M,307003565
2014-07,인천광역시,서구,M,103945830
2014-07,경기도,과천시,M,4492136209
2014-07,경기도,광명시,F,
2014-07,경기도,군포시,M,
2014-07,경기도,김포시,F,
2014-07,경기도,성남시 중원구,F,
2014-07,경기도,안양시 동안구,M,
2014-07,경기도,연천군,M,4758823309
2014-07,경기도,용인시 기흥구,F,
2014-07,경기도,의왕시,F,9047353623
2014-07,경기도,의정부시,F,
2014-07,경기도,파주시,M,
2014-07,경기도,평택시,F,
2014-07,서울특별시,노원구,F,153278448
2014-07,서울특별시,마포구,F,150635033
2014-07,서울특별시,중랑구,F,65833315
2014-07,서울특별시,중랑구,M,148896881
2014-07,경기도,고양시 일산동구,F,
2014-07,경기도,고양시 일산동구,M,
2014-07,경기도,광주시,F,
2014-07,경기도,수원시 영통구,F,
2014-07,경기도,수원시 영통구,M,
2014-07,경기도,안산시 상록구,F,
2014-07,경기도,양평군,F,3724286027
2014-07,경기도,양평군,M,6479320085
2014-07,경기도,여주시,M,
2014-07,서울특별시,강동구,M,0
2014-07,서울특별시,마포구,M,326652996
2014-07,서울특별시,은평구,F,31270398
2014-07,인천광역시,부평구,M,6126702
2014-07,인천광역시,서구,F,100006223
2014-07,충청남도,아산시,M,5826499
2014-07,경기도,김포시,M,
2014-07,경기도,동두천시,F,4116603932
2014-07,경기도,동두천시,M,6502845925
2014-07,경기도,부천시,M,
2014-07,경기도,성남시 중원구,M,
2014-07,경기도,시흥시,F,
2014-07,경기도,안성시,M,
2014-07,경기도,안양시 만안구,F,
2014-07,경기도,안양시 만안구,M,
2014-07,경기도,용인시 수지구,F,
2014-07,경기도,의정부시,M,
2014-07,경기도,평택시,M,
2014-07,서울특별시,송파구,F,24242330
2016-02,경기도,과천시,F,3397454502
2016-02,경기도,수원시 영통구,M,
2016-02,경기도,수원시 장안구,F,
2016-02,경기도,안산시 단원구,M,
2016-02,경기도,안양시 동안구,M,
2016-02,경기도,용인시 수지구,F,
2016-02,경기도,의왕시,M,
2016-02,경기도,평택시,M,
2016-02,경기도,하남시,F,7019484114
2016-02,서울특별시,강동구,M,0
2016-02,서울특별시,강서구,F,4302174239
2016-02,서울특별시,마포구,F,76932339
2016-02,인천광역시,서구,F,107802859
2016-02,충청북도,음성군,F,0
2016-02,강원도,춘천시,M,33194880
2016-02,경기도,고양시 일산서구,F,
2016-02,경기도,구리시,F,
2016-02,경기도,군포시,F,
2016-02,경기도,김포시,F,
2016-02,경기도,수원시 영통구,F,
2016-02,경기도,수원시 장안구,M,
2016-02,경기도,수원시 팔달구,M,
2016-02,경기도,안산시 상록구,M,
2016-02,경기도,안성시,M,
2016-02,경기도,안양시 동안구,F,
2016-02,경기도,양평군,M,5211679215
2016-02,경기도,여주시,F,9985405926
2016-02,경기도,용인시 처인구,M,
2016-02,경기도,의정부시,F,
2016-02,경기도,의정부시,M,
2016-02,경기도,포천시,M,
2016-02,서울특별시,도봉구,M,79336102
2016-02,서울특별시,양천구,F,1469000
2016-02,인천광역시,부평구,F,2363056
2016-02,인천광역시,서구,M,129180380
2016-02,경기도,동두천시,F,3776028173
2016-02,경기도,성남시 분당구,F,
2016-02,경기도,성남시 중원구,F,
2016-02,경기도,안산시 상록구,F,
2016-02,경기도,안양시 만안구,F,
2016-02,경기도,연천군,F,731190117
2016-02,경기도,이천시,M,
2016-02,경기도,하남시,M,
2016-02,서울특별시,구로구,F,201018624
2016-02,서울특별시,구로구,M,566732688
2016-02,서울특별시,노원구,M,173670324
2016-02,서울특별시,서초구,M,83041802
2016-02,서울특별시,중랑구,F,55389413
2016-02,충청북도,음성군,M,0
2016-02,경기도,광명시,F,
2016-02,경기도,구리시,M,
2016-02,경기도,용인시 수지구,M,
2016-02,경기도,용인시 처인구,F,
2016-02,서울특별시,서초구,F,25017793
2016-02,서울특별시,송파구,M,21836120
2016-02,서울특별시,은평구,M,29943418
2016-02,인천광역시,계양구,F,0
2016-02,인천광역시,부평구,M,5683448
2016-02,경기도,가평군,F,3114425856
2016-02,경기도,가평군,M,6393666519
2016-02,경기도,고양시 덕양구,F,
2016-02,경기도,고양시 덕양구,M,
2016-02,경기도,고양시 일산서구,M,
2016-02,경기도,군포시,M,
2016-02,경기도,동두천시,M,6453199706
2016-02,경기도,성남시 분당구,M,
2016-02,경기도,성남시 수정구,F,7949177529
2016-02,경기도,안산시 단원구,F,
2016-02,경기도,양주시,F,7707266356
2016-02,경기도,양주시,M,
2016-02,경기도,연천군,M,5221408339
2016-02,경기도,용인시 기흥구,F,
2016-02,경기도,의왕시,F,7421218798
2016-02,경기도,파주시,F,
2016-02,충청남도,아산시,F,5592822
2016-02,경기도,과천시,M,4019111477
2016-02,경기도,광주시,F,
2016-02,경기도,남양주시,F,
2016-02,경기도,부천시,F,
2016-02,경기도,부천시,M,
2016-02,경기도,성남시 중원구,M,
2016-02,경기도,수원시 권선구,M,
2016-02,경기도,용인시 기흥구,M,
2016-02,경기도,화성시,F,
2016-02,경기도,화성시,M,
2016-02,서울특별시,강서구,M,3864303687
2016-02,서울특별시,노원구,F,84124929
2016-02,서울특별시,송파구,F,20805560
2016-02,서울특별시,은평구,F,1675564
2016-02,충청남도,아산시,M,10505836
2016-02,강원도,춘천시,F,27987840
2016-02,경기도,고양시 일산동구,F,
2016-02,경기도,고양시 일산동구,M,
2016-02,경기도,광명시,M,
2016-02,경기도,수원시 권선구,F,
2016-02,경기도,여주시,M,
2016-02,경기도,오산시,F,
2016-02,경기도,오산시,M,
2016-02,경기도,이천시,F,
2016-02,경기도,파주시,M,
2016-02,경기도,평택시,F,
2016-02,서울특별시,금천구,F,42743380
2016-02,서울특별시,도봉구,F,44074638
2016-02,서울특별시,양천구,M,94920
2016-02,서울특별시,중랑구,M,138087022
2016-02,인천광역시,계양구,M,580820
2016-02,경기도,광주시,M,
2016-02,경기도,김포시,M,
2016-02,경기도,남양주시,M,
2016-02,경기도,성남시 수정구,M,
2016-02,경기도,수원시 팔달구,F,
2016-02,경기도,시흥시,F,
2016-02,경기도,시흥시,M,
2016-02,경기도,안성시,F,9103764056
2016-02,경기도,안양시 만안구,M,
2016-02,경기도,양평군,F,2862468635
2016-02,경기도,포천시,F,6015742801
2016-02,서울특별시,강동구,F,0
2016-02,서울특별시,금천구,M,31801590
2016-02,서울특별시,마포구,M,208692102
