년월,시도명,시군구명,동명,결제상품명,사용빈도
2019-04,경기도,용인시 기흥구,신갈동,하남하머니,2
2019-04,경기도,용인시 기흥구,신갈동,Thank You Pay-N,2
2019-04,경기도,용인시 기흥구,신갈동,고양페이카드,1
2019-04,경기도,용인시 기흥구,신갈동,부천페이,1
2019-04,경기도,용인시 기흥구,신갈동,행복화성지역화폐,1
2019-04,경기도,용인시 기흥구,언남동,용인와이페이,15
2019-04,경기도,용인시 기흥구,영덕동,용인와이페이,90
2019-04,경기도,용인시 기흥구,중동,용인와이페이,188
2019-04,경기도,용인시 기흥구,지곡동,용인와이페이,2
2019-04,경기도,용인시 기흥구,청덕동,용인와이페이,22
2019-04,경기도,용인시 수지구,고기동,용인와이페이,3
2019-04,경기도,용인시 수지구,동천동,용인와이페이,39
2019-04,경기도,용인시 수지구,상현동,용인와이페이,106
2019-04,경기도,용인시 수지구,성복동,용인와이페이,15
2019-04,경기도,용인시 수지구,신봉동,용인와이페이,48
2019-04,경기도,용인시 수지구,죽전동,용인와이페이,148
2019-04,경기도,용인시 수지구,풍덕천동,용인와이페이,148
2019-04,경기도,용인시 처인구,고림동,용인와이페이,6
2019-04,경기도,용인시 처인구,김량장동,용인와이페이,182
2019-04,경기도,용인시 처인구,남동,용인와이페이,8
2019-04,경기도,용인시 처인구,남사면,용인와이페이,52
2019-04,경기도,용인시 처인구,남사면,수원페이,20
2019-04,경기도,용인시 처인구,남사면,의정부사랑카드,3
2019-04,경기도,용인시 처인구,남사면,군포愛머니,2
2019-04,경기도,용인시 처인구,남사면,행복화성지역화폐,2
2019-04,경기도,용인시 처인구,남사면,부천페이,2
2019-04,경기도,용인시 처인구,남사면,파주 Pay(파주페이),1
2019-04,경기도,용인시 처인구,남사면,광명사랑화폐,1
2019-04,경기도,용인시 처인구,남사면,하남하머니,1
2019-04,경기도,용인시 처인구,마평동,용인와이페이,27
2019-04,경기도,용인시 처인구,모현읍,용인와이페이,23
2019-04,경기도,용인시 처인구,백암면,용인와이페이,20
2019-04,경기도,용인시 처인구,삼가동,용인와이페이,31
2019-04,경기도,용인시 처인구,양지면,용인와이페이,33
2019-04,경기도,용인시 처인구,역북동,용인와이페이,80
2019-04,경기도,용인시 처인구,원삼면,용인와이페이,7
2019-04,경기도,용인시 처인구,유방동,용인와이페이,10
2019-04,경기도,용인시 처인구,이동읍,용인와이페이,37
2019-04,경기도,용인시 처인구,포곡읍,용인와이페이,51
2019-04,경기도,의왕시,월암동,수원페이,2
2019-04,경기도,의왕시,월암동,광주사랑카드,1
2019-04,경기도,의왕시,월암동,군포愛머니,1
2019-04,경기도,의왕시,월암동,용인와이페이,1
2019-04,경기도,의왕시,월암동,오산화폐 오색전,1
2019-04,경기도,의왕시,월암동,의정부사랑카드,1
2019-04,경기도,의왕시,월암동,행복화성지역화폐,1
2019-04,경기도,의왕시,포일동,수원페이,2
2019-04,경기도,의왕시,포일동,의정부사랑카드,1
2019-04,경기도,의정부시,가능동,의정부사랑카드,49
2019-04,경기도,의정부시,가능동,양주사랑카드,2
2019-04,경기도,의정부시,금오동,의정부사랑카드,115
2019-04,경기도,의정부시,금오동,수원페이,51
2019-04,경기도,의정부시,금오동,파주 Pay(파주페이),6
2019-04,경기도,의정부시,금오동,행복화성지역화폐,4
2019-04,경기도,의정부시,금오동,안산사랑상품권 다온,3
2019-04,경기도,의정부시,금오동,하남하머니,3
2019-04,경기도,의정부시,금오동,여주사랑카드,2
2019-04,경기도,의정부시,금오동,용인와이페이,2
2019-04,경기도,의정부시,금오동,Thank You Pay-N,2
2019-04,경기도,의정부시,금오동,군포愛머니,2
2019-04,경기도,의정부시,금오동,과천화폐 과천토리,1
2019-04,경기도,의정부시,금오동,광명사랑화폐,1
2019-04,경기도,의정부시,금오동,고양페이카드,1
2019-04,경기도,의정부시,금오동,부천페이,1
2019-04,경기도,의정부시,낙양동,의정부사랑카드,10
2019-04,경기도,의정부시,녹양동,의정부사랑카드,37
2019-04,경기도,의정부시,민락동,의정부사랑카드,71
2019-04,경기도,의정부시,산곡동,의정부사랑카드,1
2019-04,경기도,의정부시,신곡동,의정부사랑카드,232
2019-04,경기도,의정부시,용현동,의정부사랑카드,38
2019-04,경기도,의정부시,용현동,수원페이,22
2019-04,경기도,의정부시,용현동,군포愛머니,3
2019-04,경기도,의정부시,용현동,과천화폐 과천토리,3
2019-04,경기도,의정부시,용현동,용인와이페이,2
2019-04,경기도,의정부시,용현동,파주 Pay(파주페이),2
2019-04,경기도,의정부시,용현동,여주사랑카드,1
2019-04,경기도,의정부시,용현동,오산화폐 오색전,1
2019-04,경기도,의정부시,용현동,가평사랑상품권,1
2019-04,경기도,의정부시,용현동,부천페이,1
2019-04,경기도,의정부시,용현동,고양페이카드,1
2019-04,경기도,의정부시,용현동,광명사랑화폐,1
2019-04,경기도,의정부시,의정부동,의정부사랑카드,329
2019-04,경기도,의정부시,의정부동,광명사랑화폐,3
2019-04,경기도,의정부시,의정부동,수원페이,1
2019-04,경기도,의정부시,의정부동,오산화폐 오색전,1
2019-04,경기도,의정부시,자일동,의정부사랑카드,4
2019-04,경기도,의정부시,장암동,의정부사랑카드,32
2019-04,경기도,의정부시,호원동,의정부사랑카드,122
2019-04,경기도,의정부시,호원동,수원페이,5
2019-04,경기도,의정부시,호원동,용인와이페이,3
2019-04,경기도,의정부시,호원동,안산사랑상품권 다온,3
2019-04,경기도,의정부시,호원동,여주사랑카드,2
2019-04,경기도,의정부시,호원동,Thank You Pay-N,2
2019-04,경기도,의정부시,호원동,광주사랑카드,1
2019-04,경기도,의정부시,호원동,하남하머니,1
2019-04,경기도,의정부시,호원동,양주사랑카드,1
2019-04,경기도,의정부시,호원동,오산화폐 오색전,1
2019-04,경기도,이천시,갈산동,이천사랑지역화폐,7
2019-04,경기도,이천시,관고동,이천사랑지역화폐,4
2019-04,경기도,이천시,대월면,이천사랑지역화폐,11
2019-04,경기도,이천시,마장면,이천사랑지역화폐,12
2019-04,경기도,이천시,백사면,이천사랑지역화폐,1
2019-04,경기도,이천시,부발읍,이천사랑지역화폐,33
2019-04,경기도,이천시,송정동,이천사랑지역화폐,6
2019-04,경기도,이천시,신둔면,이천사랑지역화폐,13
2019-04,경기도,이천시,안흥동,이천사랑지역화폐,11
2019-04,경기도,이천시,장호원읍,이천사랑지역화폐,10
2019-04,경기도,이천시,중리동,이천사랑지역화폐,26
2019-04,경기도,이천시,증포동,이천사랑지역화폐,18
2019-04,경기도,이천시,창전동,이천사랑지역화폐,52
2019-04,경기도,이천시,창전동,여주사랑카드,1
2019-04,경기도,이천시,호법면,이천사랑지역화폐,3
2019-04,경기도,파주시,금촌동,파주 Pay(파주페이),5
2019-04,경기도,파주시,동패동,파주 Pay(파주페이),7
2019-04,경기도,파주시,목동동,파주 Pay(파주페이),4
2019-04,경기도,파주시,목동동,부천페이,1
2019-04,경기도,파주시,문산읍,파주 Pay(파주페이),3
2019-04,경기도,파주시,야당동,파주 Pay(파주페이),5
2019-04,경기도,파주시,야당동,광주사랑카드,1
2019-04,경기도,파주시,야당동,고양페이카드,1
2019-04,경기도,파주시,와동동,파주 Pay(파주페이),1
2019-04,경기도,파주시,조리읍,파주 Pay(파주페이),1
2019-04,경기도,평택시,서탄면,여주사랑카드,2
2019-04,경기도,평택시,서탄면,행복화성지역화폐,1
2019-04,경기도,평택시,진위면,수원페이,2
2019-04,경기도,평택시,진위면,오산화폐 오색전,1
2019-04,경기도,평택시,합정동,수원페이,3
2019-04,경기도,평택시,합정동,행복화성지역화폐,2
2019-04,경기도,평택시,합정동,의정부사랑카드,1
2019-04,경기도,포천시,군내면,수원페이,6
2019-04,경기도,포천시,군내면,군포愛머니,2
2019-04,경기도,포천시,군내면,파주 Pay(파주페이),1
2019-04,경기도,포천시,군내면,행복화성지역화폐,1
2019-04,경기도,포천시,신북면,수원페이,5
2019-04,경기도,포천시,신북면,파주 Pay(파주페이),1
2019-04,경기도,포천시,신북면,군포愛머니,1
2019-04,경기도,포천시,신북면,부천페이,1
2019-04,경기도,포천시,일동면,수원페이,5
2019-04,경기도,포천시,일동면,군포愛머니,2
2019-04,경기도,포천시,일동면,용인와이페이,2
2019-04,경기도,포천시,일동면,안산사랑상품권 다온,2
2019-04,경기도,포천시,일동면,파주 Pay(파주페이),1
2019-04,경기도,포천시,일동면,의정부사랑카드,1
2019-04,경기도,포천시,창수면,용인와이페이,3
2019-04,경기도,포천시,창수면,수원페이,2
2019-04,경기도,포천시,창수면,고양페이카드,1
2019-04,경기도,포천시,창수면,파주 Pay(파주페이),1
2019-04,경기도,포천시,창수면,군포愛머니,1
2019-04,경기도,포천시,창수면,부천페이,1
2019-04,경기도,하남시,덕풍동,하남하머니,20
2019-04,경기도,하남시,망월동,하남하머니,57
2019-04,경기도,하남시,상산곡동,하남하머니,1
2019-04,경기도,하남시,신장동,하남하머니,51
2019-04,경기도,하남시,신장동,수원페이,4
2019-04,경기도,하남시,신장동,용인와이페이,2
2019-04,경기도,하남시,신장동,부천페이,1
2019-04,경기도,하남시,신장동,과천화폐 과천토리,1
2019-04,경기도,하남시,창우동,하남하머니,3
2019-04,경기도,하남시,춘궁동,하남하머니,1
2019-04,경기도,하남시,풍산동,하남하머니,22
2019-04,경기도,화성시,기산동,행복화성지역화폐,4
2019-04,경기도,화성시,기안동,행복화성지역화폐,29
2019-04,경기도,화성시,남양읍,행복화성지역화폐,266
2019-04,경기도,화성시,능동,행복화성지역화폐,218
2019-04,경기도,화성시,마도면,행복화성지역화폐,35
2019-04,경기도,화성시,매송면,행복화성지역화폐,1
2019-04,경기도,화성시,목동,행복화성지역화폐,49
2019-04,경기도,화성시,반송동,행복화성지역화폐,1416
2019-04,경기도,화성시,반월동,행복화성지역화폐,115
2019-04,경기도,화성시,반월동,오산화폐 오색전,1
2019-04,경기도,화성시,병점동,행복화성지역화폐,177
2019-04,경기도,화성시,봉담읍,행복화성지역화폐,279
2019-04,경기도,화성시,비봉면,행복화성지역화폐,7
2019-04,경기도,화성시,산척동,행복화성지역화폐,143
2019-04,경기도,화성시,새솔동,행복화성지역화폐,15
2019-04,경기도,화성시,서신면,행복화성지역화폐,20
2019-04,경기도,화성시,서신면,수원페이,14
2019-04,경기도,화성시,서신면,여주사랑카드,6
2019-04,경기도,화성시,서신면,의정부사랑카드,3
2019-04,경기도,화성시,서신면,용인와이페이,3
2019-04,경기도,화성시,서신면,과천화폐 과천토리,1
2019-04,경기도,화성시,서신면,고양페이카드,1
2019-04,경기도,화성시,서신면,군포愛머니,1
2019-04,경기도,화성시,석우동,행복화성지역화폐,90
2019-04,경기도,화성시,송동,행복화성지역화폐,21
2019-04,경기도,화성시,송산동,행복화성지역화폐,7
2019-04,경기도,화성시,송산면,행복화성지역화폐,18
2019-04,경기도,화성시,안녕동,행복화성지역화폐,16
2019-04,경기도,화성시,안녕동,수원페이,5
2019-04,경기도,화성시,안녕동,안산사랑상품권 다온,2
2019-04,경기도,화성시,안녕동,의정부사랑카드,2
2019-04,경기도,화성시,안녕동,고양페이카드,1
2019-04,경기도,화성시,양감면,행복화성지역화폐,4
2019-04,경기도,화성시,영천동,행복화성지역화폐,277
2019-04,경기도,화성시,오산동,행복화성지역화폐,237
2019-04,경기도,화성시,우정읍,행복화성지역화폐,57
2019-04,경기도,화성시,우정읍,의정부사랑카드,3
2019-04,경기도,화성시,우정읍,수원페이,2
2019-04,경기도,화성시,우정읍,용인와이페이,1
2019-04,경기도,화성시,장안면,행복화성지역화폐,13
2019-04,경기도,화성시,장지동,행복화성지역화폐,42
2019-04,경기도,화성시,정남면,행복화성지역화폐,23
2019-04,경기도,화성시,진안동,행복화성지역화폐,124
2019-04,경기도,화성시,청계동,행복화성지역화폐,398
2019-04,경기도,화성시,팔탄면,행복화성지역화폐,29
2019-04,경기도,화성시,팔탄면,오산화폐 오색전,1
2019-04,경기도,화성시,팔탄면,의정부사랑카드,1
2019-04,경기도,화성시,팔탄면,용인와이페이,1
2019-04,경기도,화성시,향남읍,행복화성지역화폐,522
2019-04,경기도,화성시,향남읍,수원페이,6
2019-04,경기도,화성시,향남읍,광명사랑화폐,2
2019-04,경기도,화성시,향남읍,광주사랑카드,1
2019-04,경기도,화성시,향남읍,안산사랑상품권 다온,1
2019-05,경기도,가평군,가평읍,가평사랑상품권,560
2019-05,경기도,가평군,북면,가평사랑상품권,18
2019-05,경기도,가평군,상면,가평사랑상품권,8
2019-05,경기도,가평군,설악면,가평사랑상품권,27
2019-05,경기도,가평군,조종면,가평사랑상품권,49
2019-05,경기도,가평군,청평면,가평사랑상품권,81
2019-05,경기도,고양시 덕양구,고양동,고양페이카드,39
2019-05,경기도,고양시 덕양구,관산동,고양페이카드,34
2019-05,경기도,고양시 덕양구,내유동,고양페이카드,6
2019-05,경기도,고양시 덕양구,대자동,고양페이카드,4
2019-05,경기도,고양시 덕양구,대장동,고양페이카드,5
2019-05,경기도,고양시 덕양구,도내동,고양페이카드,3
